object_id,video_id,video_name,type,category,tracking_id,timestamp
"video23_216000_1","video23","Legal Battles in the Courtroom","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",216000
"video23_218000_0","video23","Legal Battles in the Courtroom","dog","pet","",218000
"video23_218000_1","video23","Legal Battles in the Courtroom","dog","pet","",218000
"video23_219000_0","video23","Legal Battles in the Courtroom","car","vehicle","",219000
"video23_219000_1","video23","Legal Battles in the Courtroom","dog","pet","",219000
"video23_220000_0","video23","Legal Battles in the Courtroom","car","vehicle","",220000
"video23_220000_1","video23","Legal Battles in the Courtroom","dog","pet","",220000
"video23_220000_2","video23","Legal Battles in the Courtroom","person","","",220000
"video23_221000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",221000
"video23_222000_0","video23","Legal Battles in the Courtroom","cat","pet","",222000
"video23_222000_1","video23","Legal Battles in the Courtroom","cat","pet","",222000
"video23_223000_0","video23","Legal Battles in the Courtroom","person","","",223000
"video23_223000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",223000
"video23_225000_0","video23","Legal Battles in the Courtroom","dog","pet","",225000
"video23_227000_0","video23","Legal Battles in the Courtroom","car","vehicle","",227000
"video23_227000_1","video23","Legal Battles in the Courtroom","car","vehicle","",227000
"video23_230000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",230000
"video23_230000_1","video23","Legal Battles in the Courtroom","car","vehicle","",230000
"video23_232000_0","video23","Legal Battles in the Courtroom","car","vehicle","",232000
"video23_233000_0","video23","Legal Battles in the Courtroom","cat","pet","",233000
"video23_234000_0","video23","Legal Battles in the Courtroom","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",234000
"video23_234000_1","video23","Legal Battles in the Courtroom","car","vehicle","",234000
"video23_235000_0","video23","Legal Battles in the Courtroom","person","","",235000
"video23_235000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",235000
"video23_236000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",236000
"video23_236000_1","video23","Legal Battles in the Courtroom","cat","pet","",236000
"video23_237000_0","video23","Legal Battles in the Courtroom","person","","",237000
"video23_237000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",237000
"video23_238000_0","video23","Legal Battles in the Courtroom","car","vehicle","",238000
"video23_238000_1","video23","Legal Battles in the Courtroom","cat","pet","",238000
"video23_240000_0","video23","Legal Battles in the Courtroom","dog","pet","",240000
"video23_240000_1","video23","Legal Battles in the Courtroom","person","","",240000
"video23_241000_0","video23","Legal Battles in the Courtroom","car","vehicle","",241000
"video23_241000_1","video23","Legal Battles in the Courtroom","person","","",241000
"video23_243000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",243000
"video23_244000_0","video23","Legal Battles in the Courtroom","person","","",244000
"video23_244000_1","video23","Legal Battles in the Courtroom","person","","",244000
"video23_245000_0","video23","Legal Battles in the Courtroom","cat","pet","",245000
"video23_246000_0","video23","Legal Battles in the Courtroom","car","vehicle","",246000
"video23_246000_1","video23","Legal Battles in the Courtroom","person","","",246000
"video23_247000_0","video23","Legal Battles in the Courtroom","car","vehicle","",247000
"video23_248000_0","video23","Legal Battles in the Courtroom","person","","",248000
"video23_248000_1","video23","Legal Battles in the Courtroom","dog","pet","",248000
"video23_248000_2","video23","Legal Battles in the Courtroom","car","vehicle","",248000
"video23_249000_0","video23","Legal Battles in the Courtroom","car","vehicle","",249000
"video23_249000_1","video23","Legal Battles in the Courtroom","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",249000
"video23_250000_0","video23","Legal Battles in the Courtroom","person","","",250000
"video23_251000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",251000
"video23_252000_0","video23","Legal Battles in the Courtroom","person","","",252000
"video23_252000_1","video23","Legal Battles in the Courtroom","person","","",252000
"video23_253000_0","video23","Legal Battles in the Courtroom","car","vehicle","",253000
"video23_253000_1","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",253000
"video23_253000_2","video23","Legal Battles in the Courtroom","dog","pet","",253000
"video23_255000_0","video23","Legal Battles in the Courtroom","car","vehicle","",255000
"video23_255000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",255000
"video23_257000_0","video23","Legal Battles in the Courtroom","cat","pet","",257000
"video23_257000_1","video23","Legal Battles in the Courtroom","person","","",257000
"video23_258000_0","video23","Legal Battles in the Courtroom","dog","pet","",258000
"video23_258000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",258000
"video23_259000_0","video23","Legal Battles in the Courtroom","person","","",259000
"video23_259000_1","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",259000
"video23_260000_0","video23","Legal Battles in the Courtroom","cat","pet","",260000
"video23_260000_1","video23","Legal Battles in the Courtroom","dog","pet","",260000
"video23_260000_2","video23","Legal Battles in the Courtroom","cat","pet","",260000
"video23_261000_0","video23","Legal Battles in the Courtroom","cat","pet","",261000
"video23_261000_1","video23","Legal Battles in the Courtroom","car","vehicle","",261000
"video23_262000_0","video23","Legal Battles in the Courtroom","person","","",262000
"video23_262000_1","video23","Legal Battles in the Courtroom","dog","pet","",262000
"video23_263000_0","video23","Legal Battles in the Courtroom","car","vehicle","",263000
"video23_263000_1","video23","Legal Battles in the Courtroom","cat","pet","",263000
"video23_265000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",265000
"video23_265000_1","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",265000
"video23_265000_2","video23","Legal Battles in the Courtroom","person","","",265000
"video23_266000_0","video23","Legal Battles in the Courtroom","cat","pet","",266000
"video23_266000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",266000
"video23_266000_2","video23","Legal Battles in the Courtroom","dog","pet","",266000
"video23_267000_0","video23","Legal Battles in the Courtroom","cat","pet","",267000
"video23_267000_1","video23","Legal Battles in the Courtroom","dog","pet","",267000
"video23_267000_2","video23","Legal Battles in the Courtroom","car","vehicle","",267000
"video23_268000_0","video23","Legal Battles in the Courtroom","cat","pet","",268000
"video23_268000_1","video23","Legal Battles in the Courtroom","person","","",268000
"video23_268000_2","video23","Legal Battles in the Courtroom","cat","pet","",268000
"video23_269000_0","video23","Legal Battles in the Courtroom","car","vehicle","",269000
"video23_269000_1","video23","Legal Battles in the Courtroom","dog","pet","",269000
"video23_269000_2","video23","Legal Battles in the Courtroom","car","vehicle","",269000
"video23_270000_0","video23","Legal Battles in the Courtroom","dog","pet","",270000
"video23_270000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",270000
"video23_271000_0","video23","Legal Battles in the Courtroom","cat","pet","",271000
"video23_271000_1","video23","Legal Battles in the Courtroom","person","","",271000
"video23_272000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",272000
"video23_272000_1","video23","Legal Battles in the Courtroom","dog","pet","",272000
"video23_272000_2","video23","Legal Battles in the Courtroom","person","","",272000
"video23_273000_0","video23","Legal Battles in the Courtroom","car","vehicle","",273000
"video23_273000_1","video23","Legal Battles in the Courtroom","car","vehicle","",273000
"video23_273000_2","video23","Legal Battles in the Courtroom","cat","pet","",273000
"video23_274000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",274000
"video23_274000_1","video23","Legal Battles in the Courtroom","dog","pet","",274000
"video23_274000_2","video23","Legal Battles in the Courtroom","car","vehicle","",274000
"video23_275000_0","video23","Legal Battles in the Courtroom","dog","pet","",275000
"video23_276000_0","video23","Legal Battles in the Courtroom","cat","pet","",276000
"video23_276000_1","video23","Legal Battles in the Courtroom","car","vehicle","",276000
"video23_276000_2","video23","Legal Battles in the Courtroom","person","","",276000
"video23_278000_0","video23","Legal Battles in the Courtroom","car","vehicle","",278000
"video23_278000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",278000
"video23_278000_2","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",278000
"video23_279000_0","video23","Legal Battles in the Courtroom","dog","pet","",279000
"video23_279000_1","video23","Legal Battles in the Courtroom","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",279000
"video23_279000_2","video23","Legal Battles in the Courtroom","car","vehicle","",279000
"video23_280000_0","video23","Legal Battles in the Courtroom","dog","pet","",280000
"video23_280000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",280000
"video23_281000_0","video23","Legal Battles in the Courtroom","dog","pet","",281000
"video23_281000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",281000
"video23_282000_0","video23","Legal Battles in the Courtroom","car","vehicle","",282000
"video23_282000_1","video23","Legal Battles in the Courtroom","dog","pet","",282000
"video23_284000_0","video23","Legal Battles in the Courtroom","car","vehicle","",284000
"video23_285000_0","video23","Legal Battles in the Courtroom","dog","pet","",285000
"video23_285000_1","video23","Legal Battles in the Courtroom","person","","",285000
"video23_285000_2","video23","Legal Battles in the Courtroom","monitor","electronics","",285000
"video23_286000_0","video23","Legal Battles in the Courtroom","person","","",286000
"video23_286000_1","video23","Legal Battles in the Courtroom","cat","pet","",286000
"video23_287000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",287000
"video23_287000_1","video23","Legal Battles in the Courtroom","person","","",287000
"video23_288000_0","video23","Legal Battles in the Courtroom","dog","pet","",288000
"video23_290000_0","video23","Legal Battles in the Courtroom","cat","pet","",290000
"video23_290000_1","video23","Legal Battles in the Courtroom","car","vehicle","",290000
"video23_290000_2","video23","Legal Battles in the Courtroom","person","","",290000
"video23_291000_0","video23","Legal Battles in the Courtroom","person","","",291000
"video23_291000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",291000
"video23_291000_2","video23","Legal Battles in the Courtroom","monitor","electronics","",291000
"video23_292000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",292000
"video23_292000_1","video23","Legal Battles in the Courtroom","cat","pet","",292000
"video23_294000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",294000
"video23_294000_1","video23","Legal Battles in the Courtroom","car","vehicle","",294000
"video23_294000_2","video23","Legal Battles in the Courtroom","dog","pet","",294000
"video23_295000_0","video23","Legal Battles in the Courtroom","person","","",295000
"video23_296000_0","video23","Legal Battles in the Courtroom","person","","",296000
"video23_296000_1","video23","Legal Battles in the Courtroom","car","vehicle","",296000
"video23_297000_0","video23","Legal Battles in the Courtroom","dog","pet","",297000
"video23_297000_1","video23","Legal Battles in the Courtroom","person","","",297000
"video23_298000_0","video23","Legal Battles in the Courtroom","car","vehicle","",298000
"video23_299000_0","video23","Legal Battles in the Courtroom","person","","",299000
"video23_299000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",299000
"video23_299000_2","video23","Legal Battles in the Courtroom","dog","pet","",299000
"video23_301000_0","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",301000
"video23_302000_0","video23","Legal Battles in the Courtroom","cat","pet","",302000
"video23_302000_1","video23","Legal Battles in the Courtroom","cat","pet","",302000
"video23_302000_2","video23","Legal Battles in the Courtroom","cat","pet","",302000
"video23_304000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",304000
"video23_307000_0","video23","Legal Battles in the Courtroom","dog","pet","",307000
"video23_307000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",307000
"video23_308000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",308000
"video23_308000_1","video23","Legal Battles in the Courtroom","car","vehicle","",308000
"video23_308000_2","video23","Legal Battles in the Courtroom","dog","pet","",308000
"video23_310000_0","video23","Legal Battles in the Courtroom","cat","pet","",310000
"video23_310000_1","video23","Legal Battles in the Courtroom","cat","pet","",310000
"video23_311000_0","video23","Legal Battles in the Courtroom","dog","pet","",311000
"video23_311000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",311000
"video23_312000_0","video23","Legal Battles in the Courtroom","car","vehicle","",312000
"video23_313000_0","video23","Legal Battles in the Courtroom","cat","pet","",313000
"video23_313000_1","video23","Legal Battles in the Courtroom","cat","pet","",313000
"video23_314000_0","video23","Legal Battles in the Courtroom","person","","",314000
"video23_316000_0","video23","Legal Battles in the Courtroom","dog","pet","",316000
"video23_316000_1","video23","Legal Battles in the Courtroom","car","vehicle","",316000
"video23_316000_2","video23","Legal Battles in the Courtroom","dog","pet","",316000
"video23_317000_0","video23","Legal Battles in the Courtroom","cat","pet","",317000
"video23_317000_1","video23","Legal Battles in the Courtroom","dog","pet","",317000
"video23_318000_0","video23","Legal Battles in the Courtroom","car","vehicle","",318000
"video23_318000_1","video23","Legal Battles in the Courtroom","person","","",318000
"video23_318000_2","video23","Legal Battles in the Courtroom","monitor","electronics","",318000
"video23_319000_0","video23","Legal Battles in the Courtroom","cat","pet","",319000
"video23_320000_0","video23","Legal Battles in the Courtroom","cat","pet","",320000
"video23_321000_0","video23","Legal Battles in the Courtroom","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",321000
"video23_321000_1","video23","Legal Battles in the Courtroom","person","","",321000
"video23_321000_2","video23","Legal Battles in the Courtroom","monitor","electronics","",321000
"video23_322000_0","video23","Legal Battles in the Courtroom","car","vehicle","",322000
"video23_322000_1","video23","Legal Battles in the Courtroom","dog","pet","",322000
"video23_322000_2","video23","Legal Battles in the Courtroom","person","","",322000
"video23_325000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",325000
"video23_326000_0","video23","Legal Battles in the Courtroom","dog","pet","",326000
"video23_326000_1","video23","Legal Battles in the Courtroom","car","vehicle","",326000
"video23_328000_0","video23","Legal Battles in the Courtroom","monitor","electronics","",328000
"video23_328000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",328000
"video23_328000_2","video23","Legal Battles in the Courtroom","monitor","electronics","",328000
"video23_332000_0","video23","Legal Battles in the Courtroom","person","","",332000
"video23_332000_1","video23","Legal Battles in the Courtroom","dog","pet","",332000
"video23_332000_2","video23","Legal Battles in the Courtroom","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",332000
"video23_333000_0","video23","Legal Battles in the Courtroom","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",333000
"video23_333000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",333000
"video23_334000_0","video23","Legal Battles in the Courtroom","person","","",334000
"video23_334000_1","video23","Legal Battles in the Courtroom","monitor","electronics","",334000
"video24_1000_0","video24","A Taste of Home","monitor","electronics","",1000
"video24_1000_1","video24","A Taste of Home","dog","pet","",1000
"video24_1000_2","video24","A Taste of Home","dog","pet","",1000
"video24_2000_0","video24","A Taste of Home","car","vehicle","",2000
"video24_2000_1","video24","A Taste of Home","monitor","electronics","",2000
"video24_2000_2","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",2000
"video24_3000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",3000
"video24_3000_1","video24","A Taste of Home","cat","pet","",3000
"video24_3000_2","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",3000
"video24_4000_0","video24","A Taste of Home","monitor","electronics","",4000
"video24_5000_0","video24","A Taste of Home","monitor","electronics","",5000
"video24_5000_1","video24","A Taste of Home","car","vehicle","",5000
"video24_5000_2","video24","A Taste of Home","cat","pet","",5000
"video24_6000_0","video24","A Taste of Home","person","","",6000
"video24_7000_0","video24","A Taste of Home","monitor","electronics","",7000
"video24_7000_1","video24","A Taste of Home","car","vehicle","",7000
"video24_7000_2","video24","A Taste of Home","cat","pet","",7000
"video24_9000_0","video24","A Taste of Home","person","","",9000
"video24_9000_1","video24","A Taste of Home","monitor","electronics","",9000
"video24_10000_0","video24","A Taste of Home","cat","pet","",10000
"video24_10000_1","video24","A Taste of Home","person","","",10000
"video24_10000_2","video24","A Taste of Home","car","vehicle","",10000
"video24_12000_0","video24","A Taste of Home","cat","pet","",12000
"video24_13000_0","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",13000
"video24_13000_1","video24","A Taste of Home","monitor","electronics","",13000
"video24_14000_0","video24","A Taste of Home","person","","",14000
"video24_15000_0","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",15000
"video24_17000_0","video24","A Taste of Home","person","","",17000
"video24_17000_1","video24","A Taste of Home","monitor","electronics","",17000
"video24_17000_2","video24","A Taste of Home","cat","pet","",17000
"video24_19000_0","video24","A Taste of Home","car","vehicle","",19000
"video24_19000_1","video24","A Taste of Home","dog","pet","",19000
"video24_20000_0","video24","A Taste of Home","cat","pet","",20000
"video24_21000_0","video24","A Taste of Home","dog","pet","",21000
"video24_21000_1","video24","A Taste of Home","person","","",21000
"video24_22000_0","video24","A Taste of Home","person","","",22000
"video24_22000_1","video24","A Taste of Home","person","","",22000
"video24_25000_0","video24","A Taste of Home","dog","pet","",25000
"video24_25000_1","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",25000
"video24_26000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",26000
"video24_27000_0","video24","A Taste of Home","cat","pet","",27000
"video24_28000_0","video24","A Taste of Home","cat","pet","",28000
"video24_29000_0","video24","A Taste of Home","person","","",29000
"video24_30000_0","video24","A Taste of Home","cat","pet","",30000
"video24_30000_1","video24","A Taste of Home","cat","pet","",30000
"video24_32000_0","video24","A Taste of Home","person","","",32000
"video24_32000_1","video24","A Taste of Home","dog","pet","",32000
"video24_33000_0","video24","A Taste of Home","dog","pet","",33000
"video24_34000_0","video24","A Taste of Home","monitor","electronics","",34000
"video24_34000_1","video24","A Taste of Home","cat","pet","",34000
"video24_34000_2","video24","A Taste of Home","car","vehicle","",34000
"video24_35000_0","video24","A Taste of Home","monitor","electronics","",35000
"video24_35000_1","video24","A Taste of Home","dog","pet","",35000
"video24_38000_0","video24","A Taste of Home","dog","pet","",38000
"video24_38000_1","video24","A Taste of Home","car","vehicle","",38000
"video24_38000_2","video24","A Taste of Home","person","","",38000
"video24_39000_0","video24","A Taste of Home","dog","pet","",39000
"video24_39000_1","video24","A Taste of Home","car","vehicle","",39000
"video24_39000_2","video24","A Taste of Home","cat","pet","",39000
"video24_40000_0","video24","A Taste of Home","monitor","electronics","",40000
"video24_40000_1","video24","A Taste of Home","car","vehicle","",40000
"video24_41000_0","video24","A Taste of Home","car","vehicle","",41000
"video24_41000_1","video24","A Taste of Home","monitor","electronics","",41000
"video24_42000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",42000
"video24_42000_1","video24","A Taste of Home","monitor","electronics","",42000
"video24_43000_0","video24","A Taste of Home","person","","",43000
"video24_43000_1","video24","A Taste of Home","cat","pet","",43000
"video24_44000_0","video24","A Taste of Home","cat","pet","",44000
"video24_44000_1","video24","A Taste of Home","car","vehicle","",44000
"video24_45000_0","video24","A Taste of Home","monitor","electronics","",45000
"video24_47000_0","video24","A Taste of Home","monitor","electronics","",47000
"video24_47000_1","video24","A Taste of Home","dog","pet","",47000
"video24_47000_2","video24","A Taste of Home","dog","pet","",47000
"video24_48000_0","video24","A Taste of Home","person","","",48000
"video24_48000_1","video24","A Taste of Home","person","","",48000
"video24_48000_2","video24","A Taste of Home","dog","pet","",48000
"video24_50000_0","video24","A Taste of Home","cat","pet","",50000
"video24_53000_0","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",53000
"video24_53000_1","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",53000
"video24_54000_0","video24","A Taste of Home","dog","pet","",54000
"video24_54000_1","video24","A Taste of Home","car","vehicle","",54000
"video24_54000_2","video24","A Taste of Home","person","","",54000
"video24_56000_0","video24","A Taste of Home","cat","pet","",56000
"video24_57000_0","video24","A Taste of Home","cat","pet","",57000
"video24_57000_1","video24","A Taste of Home","cat","pet","",57000
"video24_58000_0","video24","A Taste of Home","car","vehicle","",58000
"video24_58000_1","video24","A Taste of Home","car","vehicle","",58000
"video24_58000_2","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",58000
"video24_60000_0","video24","A Taste of Home","monitor","electronics","",60000
"video24_60000_1","video24","A Taste of Home","car","vehicle","",60000
"video24_60000_2","video24","A Taste of Home","monitor","electronics","",60000
"video24_62000_0","video24","A Taste of Home","person","","",62000
"video24_63000_0","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",63000
"video24_63000_1","video24","A Taste of Home","dog","pet","",63000
"video24_64000_0","video24","A Taste of Home","person","","",64000
"video24_65000_0","video24","A Taste of Home","car","vehicle","",65000
"video24_65000_1","video24","A Taste of Home","dog","pet","",65000
"video24_65000_2","video24","A Taste of Home","car","vehicle","",65000
"video24_68000_0","video24","A Taste of Home","car","vehicle","",68000
"video24_68000_1","video24","A Taste of Home","car","vehicle","",68000
"video24_69000_0","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",69000
"video24_69000_1","video24","A Taste of Home","car","vehicle","",69000
"video24_69000_2","video24","A Taste of Home","person","","",69000
"video24_70000_0","video24","A Taste of Home","person","","",70000
"video24_70000_1","video24","A Taste of Home","car","vehicle","",70000
"video24_70000_2","video24","A Taste of Home","monitor","electronics","",70000
"video24_71000_0","video24","A Taste of Home","person","","",71000
"video24_71000_1","video24","A Taste of Home","car","vehicle","",71000
"video24_74000_0","video24","A Taste of Home","dog","pet","",74000
"video24_74000_1","video24","A Taste of Home","car","vehicle","",74000
"video24_75000_0","video24","A Taste of Home","person","","",75000
"video24_75000_1","video24","A Taste of Home","person","","",75000
"video24_75000_2","video24","A Taste of Home","cat","pet","",75000
"video24_76000_0","video24","A Taste of Home","dog","pet","",76000
"video24_76000_1","video24","A Taste of Home","dog","pet","",76000
"video24_76000_2","video24","A Taste of Home","monitor","electronics","",76000
"video24_77000_0","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",77000
"video24_78000_0","video24","A Taste of Home","person","","",78000
"video24_79000_0","video24","A Taste of Home","person","","",79000
"video24_79000_1","video24","A Taste of Home","cat","pet","",79000
"video24_79000_2","video24","A Taste of Home","person","","",79000
"video24_80000_0","video24","A Taste of Home","person","","",80000
"video24_81000_0","video24","A Taste of Home","monitor","electronics","",81000
"video24_81000_1","video24","A Taste of Home","cat","pet","",81000
"video24_83000_0","video24","A Taste of Home","person","","",83000
"video24_86000_0","video24","A Taste of Home","car","vehicle","",86000
"video24_87000_0","video24","A Taste of Home","person","","",87000
"video24_88000_0","video24","A Taste of Home","car","vehicle","",88000
"video24_88000_1","video24","A Taste of Home","car","vehicle","",88000
"video24_89000_0","video24","A Taste of Home","dog","pet","",89000
"video24_89000_1","video24","A Taste of Home","car","vehicle","",89000
"video24_90000_0","video24","A Taste of Home","person","","",90000
"video24_91000_0","video24","A Taste of Home","monitor","electronics","",91000
"video24_91000_1","video24","A Taste of Home","person","","",91000
"video24_92000_0","video24","A Taste of Home","person","","",92000
"video24_92000_1","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",92000
"video24_92000_2","video24","A Taste of Home","car","vehicle","",92000
"video24_93000_0","video24","A Taste of Home","monitor","electronics","",93000
"video24_93000_1","video24","A Taste of Home","dog","pet","",93000
"video24_93000_2","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",93000
"video24_94000_0","video24","A Taste of Home","cat","pet","",94000
"video24_94000_1","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",94000
"video24_95000_0","video24","A Taste of Home","monitor","electronics","",95000
"video24_96000_0","video24","A Taste of Home","person","","",96000
"video24_96000_1","video24","A Taste of Home","monitor","electronics","",96000
"video24_96000_2","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",96000
"video24_97000_0","video24","A Taste of Home","cat","pet","",97000
"video24_98000_0","video24","A Taste of Home","car","vehicle","",98000
"video24_99000_0","video24","A Taste of Home","cat","pet","",99000
"video24_99000_1","video24","A Taste of Home","car","vehicle","",99000
"video24_101000_0","video24","A Taste of Home","cat","pet","",101000
"video24_102000_0","video24","A Taste of Home","monitor","electronics","",102000
"video24_104000_0","video24","A Taste of Home","dog","pet","",104000
"video24_104000_1","video24","A Taste of Home","dog","pet","",104000
"video24_104000_2","video24","A Taste of Home","car","vehicle","",104000
"video24_105000_0","video24","A Taste of Home","car","vehicle","",105000
"video24_105000_1","video24","A Taste of Home","car","vehicle","",105000
"video24_105000_2","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",105000
"video24_107000_0","video24","A Taste of Home","person","","",107000
"video24_107000_1","video24","A Taste of Home","cat","pet","",107000
"video24_108000_0","video24","A Taste of Home","person","","",108000
"video24_108000_1","video24","A Taste of Home","cat","pet","",108000
"video24_109000_0","video24","A Taste of Home","car","vehicle","",109000
"video24_109000_1","video24","A Taste of Home","person","","",109000
"video24_111000_0","video24","A Taste of Home","car","vehicle","",111000
"video24_112000_0","video24","A Taste of Home","cat","pet","",112000
"video24_112000_1","video24","A Taste of Home","cat","pet","",112000
"video24_114000_0","video24","A Taste of Home","car","vehicle","",114000
"video24_114000_1","video24","A Taste of Home","cat","pet","",114000
"video24_114000_2","video24","A Taste of Home","cat","pet","",114000
"video24_115000_0","video24","A Taste of Home","person","","",115000
"video24_115000_1","video24","A Taste of Home","person","","",115000
"video24_116000_0","video24","A Taste of Home","person","","",116000
"video24_116000_1","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",116000
"video24_116000_2","video24","A Taste of Home","dog","pet","",116000
"video24_117000_0","video24","A Taste of Home","monitor","electronics","",117000
"video24_118000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",118000
"video24_118000_1","video24","A Taste of Home","dog","pet","",118000
"video24_118000_2","video24","A Taste of Home","car","vehicle","",118000
"video24_119000_0","video24","A Taste of Home","person","","",119000
"video24_120000_0","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",120000
"video24_120000_1","video24","A Taste of Home","monitor","electronics","",120000
"video24_120000_2","video24","A Taste of Home","dog","pet","",120000
"video24_121000_0","video24","A Taste of Home","car","vehicle","",121000
"video24_121000_1","video24","A Taste of Home","monitor","electronics","",121000
"video24_123000_0","video24","A Taste of Home","person","","",123000
"video24_123000_1","video24","A Taste of Home","dog","pet","",123000
"video24_123000_2","video24","A Taste of Home","person","","",123000
"video24_125000_0","video24","A Taste of Home","person","","",125000
"video24_125000_1","video24","A Taste of Home","person","","",125000
"video24_126000_0","video24","A Taste of Home","dog","pet","",126000
"video24_128000_0","video24","A Taste of Home","dog","pet","",128000
"video24_130000_0","video24","A Taste of Home","car","vehicle","",130000
"video24_130000_1","video24","A Taste of Home","monitor","electronics","",130000
"video24_130000_2","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",130000
"video24_132000_0","video24","A Taste of Home","cat","pet","",132000
"video24_132000_1","video24","A Taste of Home","cat","pet","",132000
"video24_132000_2","video24","A Taste of Home","car","vehicle","",132000
"video24_133000_0","video24","A Taste of Home","cat","pet","",133000
"video24_136000_0","video24","A Taste of Home","person","","",136000
"video24_139000_0","video24","A Taste of Home","cat","pet","",139000
"video24_139000_1","video24","A Taste of Home","monitor","electronics","",139000
"video24_139000_2","video24","A Taste of Home","monitor","electronics","",139000
"video24_140000_0","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",140000
"video24_140000_1","video24","A Taste of Home","monitor","electronics","",140000
"video24_140000_2","video24","A Taste of Home","monitor","electronics","",140000
"video24_141000_0","video24","A Taste of Home","monitor","electronics","",141000
"video24_142000_0","video24","A Taste of Home","person","","",142000
