frame_id,video_id,video_name,timestamp
"video18_188000","video18","Epic Fantasy Adventures",188000
"video18_189000","video18","Epic Fantasy Adventures",189000
"video18_190000","video18","Epic Fantasy Adventures",190000
"video18_191000","video18","Epic Fantasy Adventures",191000
"video18_192000","video18","Epic Fantasy Adventures",192000
"video18_193000","video18","Epic Fantasy Adventures",193000
"video18_194000","video18","Epic Fantasy Adventures",194000
"video18_195000","video18","Epic Fantasy Adventures",195000
"video18_196000","video18","Epic Fantasy Adventures",196000
"video18_197000","video18","Epic Fantasy Adventures",197000
"video18_198000","video18","Epic Fantasy Adventures",198000
"video18_199000","video18","Epic Fantasy Adventures",199000
"video18_200000","video18","Epic Fantasy Adventures",200000
"video18_201000","video18","Epic Fantasy Adventures",201000
"video18_202000","video18","Epic Fantasy Adventures",202000
"video18_203000","video18","Epic Fantasy Adventures",203000
"video18_204000","video18","Epic Fantasy Adventures",204000
"video18_205000","video18","Epic Fantasy Adventures",205000
"video18_206000","video18","Epic Fantasy Adventures",206000
"video18_207000","video18","Epic Fantasy Adventures",207000
"video18_208000","video18","Epic Fantasy Adventures",208000
"video18_209000","video18","Epic Fantasy Adventures",209000
"video18_210000","video18","Epic Fantasy Adventures",210000
"video18_211000","video18","Epic Fantasy Adventures",211000
"video18_212000","video18","Epic Fantasy Adventures",212000
"video18_213000","video18","Epic Fantasy Adventures",213000
"video18_214000","video18","Epic Fantasy Adventures",214000
"video18_215000","video18","Epic Fantasy Adventures",215000
"video18_216000","video18","Epic Fantasy Adventures",216000
"video18_217000","video18","Epic Fantasy Adventures",217000
"video18_218000","video18","Epic Fantasy Adventures",218000
"video18_219000","video18","Epic Fantasy Adventures",219000
"video18_220000","video18","Epic Fantasy Adventures",220000
"video18_221000","video18","Epic Fantasy Adventures",221000
"video18_222000","video18","Epic Fantasy Adventures",222000
"video18_223000","video18","Epic Fantasy Adventures",223000
"video18_224000","video18","Epic Fantasy Adventures",224000
"video18_225000","video18","Epic Fantasy Adventures",225000
"video18_226000","video18","Epic Fantasy Adventures",226000
"video18_227000","video18","Epic Fantasy Adventures",227000
"video18_228000","video18","Epic Fantasy Adventures",228000
"video18_229000","video18","Epic Fantasy Adventures",229000
"video18_230000","video18","Epic Fantasy Adventures",230000
"video18_231000","video18","Epic Fantasy Adventures",231000
"video18_232000","video18","Epic Fantasy Adventures",232000
"video18_233000","video18","Epic Fantasy Adventures",233000
"video18_234000","video18","Epic Fantasy Adventures",234000
"video18_235000","video18","Epic Fantasy Adventures",235000
"video18_236000","video18","Epic Fantasy Adventures",236000
"video18_237000","video18","Epic Fantasy Adventures",237000
"video18_238000","video18","Epic Fantasy Adventures",238000
"video18_239000","video18","Epic Fantasy Adventures",239000
"video18_240000","video18","Epic Fantasy Adventures",240000
"video18_241000","video18","Epic Fantasy Adventures",241000
"video18_242000","video18","Epic Fantasy Adventures",242000
"video18_243000","video18","Epic Fantasy Adventures",243000
"video18_244000","video18","Epic Fantasy Adventures",244000
"video18_245000","video18","Epic Fantasy Adventures",245000
"video18_246000","video18","Epic Fantasy Adventures",246000
"video18_247000","video18","Epic Fantasy Adventures",247000
"video18_248000","video18","Epic Fantasy Adventures",248000
"video18_249000","video18","Epic Fantasy Adventures",249000
"video18_250000","video18","Epic Fantasy Adventures",250000
"video18_251000","video18","Epic Fantasy Adventures",251000
"video18_252000","video18","Epic Fantasy Adventures",252000
"video18_253000","video18","Epic Fantasy Adventures",253000
"video18_254000","video18","Epic Fantasy Adventures",254000
"video18_255000","video18","Epic Fantasy Adventures",255000
"video18_256000","video18","Epic Fantasy Adventures",256000
"video18_257000","video18","Epic Fantasy Adventures",257000
"video18_258000","video18","Epic Fantasy Adventures",258000
"video18_259000","video18","Epic Fantasy Adventures",259000
"video18_260000","video18","Epic Fantasy Adventures",260000
"video18_261000","video18","Epic Fantasy Adventures",261000
"video18_262000","video18","Epic Fantasy Adventures",262000
"video18_263000","video18","Epic Fantasy Adventures",263000
"video18_264000","video18","Epic Fantasy Adventures",264000
"video18_265000","video18","Epic Fantasy Adventures",265000
"video18_266000","video18","Epic Fantasy Adventures",266000
"video18_267000","video18","Epic Fantasy Adventures",267000
"video18_268000","video18","Epic Fantasy Adventures",268000
"video18_269000","video18","Epic Fantasy Adventures",269000
"video18_270000","video18","Epic Fantasy Adventures",270000
"video18_271000","video18","Epic Fantasy Adventures",271000
"video18_272000","video18","Epic Fantasy Adventures",272000
"video18_273000","video18","Epic Fantasy Adventures",273000
"video18_274000","video18","Epic Fantasy Adventures",274000
"video18_275000","video18","Epic Fantasy Adventures",275000
"video18_276000","video18","Epic Fantasy Adventures",276000
"video18_277000","video18","Epic Fantasy Adventures",277000
"video18_278000","video18","Epic Fantasy Adventures",278000
"video18_279000","video18","Epic Fantasy Adventures",279000
"video18_280000","video18","Epic Fantasy Adventures",280000
"video18_281000","video18","Epic Fantasy Adventures",281000
"video18_282000","video18","Epic Fantasy Adventures",282000
"video18_283000","video18","Epic Fantasy Adventures",283000
"video18_284000","video18","Epic Fantasy Adventures",284000
"video18_285000","video18","Epic Fantasy Adventures",285000
"video18_286000","video18","Epic Fantasy Adventures",286000
"video18_287000","video18","Epic Fantasy Adventures",287000
"video18_288000","video18","Epic Fantasy Adventures",288000
"video18_289000","video18","Epic Fantasy Adventures",289000
"video18_290000","video18","Epic Fantasy Adventures",290000
"video18_291000","video18","Epic Fantasy Adventures",291000
"video18_292000","video18","Epic Fantasy Adventures",292000
"video18_293000","video18","Epic Fantasy Adventures",293000
"video18_294000","video18","Epic Fantasy Adventures",294000
"video18_295000","video18","Epic Fantasy Adventures",295000
"video18_296000","video18","Epic Fantasy Adventures",296000
"video18_297000","video18","Epic Fantasy Adventures",297000
"video18_298000","video18","Epic Fantasy Adventures",298000
"video18_299000","video18","Epic Fantasy Adventures",299000
"video18_300000","video18","Epic Fantasy Adventures",300000
"video18_301000","video18","Epic Fantasy Adventures",301000
"video18_302000","video18","Epic Fantasy Adventures",302000
"video18_303000","video18","Epic Fantasy Adventures",303000
"video18_304000","video18","Epic Fantasy Adventures",304000
"video18_305000","video18","Epic Fantasy Adventures",305000
"video18_306000","video18","Epic Fantasy Adventures",306000
"video18_307000","video18","Epic Fantasy Adventures",307000
"video18_308000","video18","Epic Fantasy Adventures",308000
"video18_309000","video18","Epic Fantasy Adventures",309000
"video18_310000","video18","Epic Fantasy Adventures",310000
"video18_311000","video18","Epic Fantasy Adventures",311000
"video18_312000","video18","Epic Fantasy Adventures",312000
"video18_313000","video18","Epic Fantasy Adventures",313000
"video18_314000","video18","Epic Fantasy Adventures",314000
"video18_315000","video18","Epic Fantasy Adventures",315000
"video18_316000","video18","Epic Fantasy Adventures",316000
"video18_317000","video18","Epic Fantasy Adventures",317000
"video18_318000","video18","Epic Fantasy Adventures",318000
"video18_319000","video18","Epic Fantasy Adventures",319000
"video18_320000","video18","Epic Fantasy Adventures",320000
"video18_321000","video18","Epic Fantasy Adventures",321000
"video18_322000","video18","Epic Fantasy Adventures",322000
"video18_323000","video18","Epic Fantasy Adventures",323000
"video18_324000","video18","Epic Fantasy Adventures",324000
"video18_325000","video18","Epic Fantasy Adventures",325000
"video18_326000","video18","Epic Fantasy Adventures",326000
"video18_327000","video18","Epic Fantasy Adventures",327000
"video18_328000","video18","Epic Fantasy Adventures",328000
"video18_329000","video18","Epic Fantasy Adventures",329000
"video18_330000","video18","Epic Fantasy Adventures",330000
"video18_331000","video18","Epic Fantasy Adventures",331000
"video18_332000","video18","Epic Fantasy Adventures",332000
"video18_333000","video18","Epic Fantasy Adventures",333000
"video18_334000","video18","Epic Fantasy Adventures",334000
"video18_335000","video18","Epic Fantasy Adventures",335000
"video18_336000","video18","Epic Fantasy Adventures",336000
"video18_337000","video18","Epic Fantasy Adventures",337000
"video18_338000","video18","Epic Fantasy Adventures",338000
"video18_339000","video18","Epic Fantasy Adventures",339000
"video18_340000","video18","Epic Fantasy Adventures",340000
"video18_341000","video18","Epic Fantasy Adventures",341000
"video18_342000","video18","Epic Fantasy Adventures",342000
"video18_343000","video18","Epic Fantasy Adventures",343000
"video18_344000","video18","Epic Fantasy Adventures",344000
"video18_345000","video18","Epic Fantasy Adventures",345000
"video18_346000","video18","Epic Fantasy Adventures",346000
"video18_347000","video18","Epic Fantasy Adventures",347000
"video18_348000","video18","Epic Fantasy Adventures",348000
"video18_349000","video18","Epic Fantasy Adventures",349000
"video18_350000","video18","Epic Fantasy Adventures",350000
"video18_351000","video18","Epic Fantasy Adventures",351000
"video18_352000","video18","Epic Fantasy Adventures",352000
"video18_353000","video18","Epic Fantasy Adventures",353000
"video18_354000","video18","Epic Fantasy Adventures",354000
"video18_355000","video18","Epic Fantasy Adventures",355000
"video18_356000","video18","Epic Fantasy Adventures",356000
"video18_357000","video18","Epic Fantasy Adventures",357000
"video18_358000","video18","Epic Fantasy Adventures",358000
"video18_359000","video18","Epic Fantasy Adventures",359000
"video18_360000","video18","Epic Fantasy Adventures",360000
"video18_361000","video18","Epic Fantasy Adventures",361000
"video18_362000","video18","Epic Fantasy Adventures",362000
"video18_363000","video18","Epic Fantasy Adventures",363000
"video18_364000","video18","Epic Fantasy Adventures",364000
"video18_365000","video18","Epic Fantasy Adventures",365000
"video18_366000","video18","Epic Fantasy Adventures",366000
"video18_367000","video18","Epic Fantasy Adventures",367000
"video18_368000","video18","Epic Fantasy Adventures",368000
"video18_369000","video18","Epic Fantasy Adventures",369000
"video18_370000","video18","Epic Fantasy Adventures",370000
"video18_371000","video18","Epic Fantasy Adventures",371000
"video18_372000","video18","Epic Fantasy Adventures",372000
"video18_373000","video18","Epic Fantasy Adventures",373000
"video18_374000","video18","Epic Fantasy Adventures",374000
"video18_375000","video18","Epic Fantasy Adventures",375000
"video18_376000","video18","Epic Fantasy Adventures",376000
"video18_377000","video18","Epic Fantasy Adventures",377000
"video18_378000","video18","Epic Fantasy Adventures",378000
"video18_379000","video18","Epic Fantasy Adventures",379000
"video18_380000","video18","Epic Fantasy Adventures",380000
"video18_381000","video18","Epic Fantasy Adventures",381000
"video18_382000","video18","Epic Fantasy Adventures",382000
"video18_383000","video18","Epic Fantasy Adventures",383000
"video18_384000","video18","Epic Fantasy Adventures",384000
"video18_385000","video18","Epic Fantasy Adventures",385000
"video18_386000","video18","Epic Fantasy Adventures",386000
"video18_387000","video18","Epic Fantasy Adventures",387000
"video18_388000","video18","Epic Fantasy Adventures",388000
"video18_389000","video18","Epic Fantasy Adventures",389000
"video18_390000","video18","Epic Fantasy Adventures",390000
"video18_391000","video18","Epic Fantasy Adventures",391000
"video18_392000","video18","Epic Fantasy Adventures",392000
"video18_393000","video18","Epic Fantasy Adventures",393000
"video18_394000","video18","Epic Fantasy Adventures",394000
"video18_395000","video18","Epic Fantasy Adventures",395000
"video18_396000","video18","Epic Fantasy Adventures",396000
"video18_397000","video18","Epic Fantasy Adventures",397000
"video18_398000","video18","Epic Fantasy Adventures",398000
"video18_399000","video18","Epic Fantasy Adventures",399000
"video18_400000","video18","Epic Fantasy Adventures",400000
"video18_401000","video18","Epic Fantasy Adventures",401000
"video18_402000","video18","Epic Fantasy Adventures",402000
"video18_403000","video18","Epic Fantasy Adventures",403000
"video18_404000","video18","Epic Fantasy Adventures",404000
"video18_405000","video18","Epic Fantasy Adventures",405000
"video18_406000","video18","Epic Fantasy Adventures",406000
"video18_407000","video18","Epic Fantasy Adventures",407000
"video18_408000","video18","Epic Fantasy Adventures",408000
"video18_409000","video18","Epic Fantasy Adventures",409000
"video18_410000","video18","Epic Fantasy Adventures",410000
"video18_411000","video18","Epic Fantasy Adventures",411000
"video18_412000","video18","Epic Fantasy Adventures",412000
"video18_413000","video18","Epic Fantasy Adventures",413000
"video18_414000","video18","Epic Fantasy Adventures",414000
"video18_415000","video18","Epic Fantasy Adventures",415000
"video18_416000","video18","Epic Fantasy Adventures",416000
"video18_417000","video18","Epic Fantasy Adventures",417000
"video18_418000","video18","Epic Fantasy Adventures",418000
"video18_419000","video18","Epic Fantasy Adventures",419000
"video18_420000","video18","Epic Fantasy Adventures",420000
"video18_421000","video18","Epic Fantasy Adventures",421000
"video18_422000","video18","Epic Fantasy Adventures",422000
"video18_423000","video18","Epic Fantasy Adventures",423000
"video18_424000","video18","Epic Fantasy Adventures",424000
"video18_425000","video18","Epic Fantasy Adventures",425000
"video18_426000","video18","Epic Fantasy Adventures",426000
"video18_427000","video18","Epic Fantasy Adventures",427000
"video18_428000","video18","Epic Fantasy Adventures",428000
"video18_429000","video18","Epic Fantasy Adventures",429000
"video18_430000","video18","Epic Fantasy Adventures",430000
"video18_431000","video18","Epic Fantasy Adventures",431000
"video18_432000","video18","Epic Fantasy Adventures",432000
"video18_433000","video18","Epic Fantasy Adventures",433000
"video18_434000","video18","Epic Fantasy Adventures",434000
"video18_435000","video18","Epic Fantasy Adventures",435000
"video18_436000","video18","Epic Fantasy Adventures",436000
"video18_437000","video18","Epic Fantasy Adventures",437000
"video18_438000","video18","Epic Fantasy Adventures",438000
"video18_439000","video18","Epic Fantasy Adventures",439000
"video18_440000","video18","Epic Fantasy Adventures",440000
"video18_441000","video18","Epic Fantasy Adventures",441000
"video18_442000","video18","Epic Fantasy Adventures",442000
"video18_443000","video18","Epic Fantasy Adventures",443000
"video18_444000","video18","Epic Fantasy Adventures",444000
"video18_445000","video18","Epic Fantasy Adventures",445000
"video18_446000","video18","Epic Fantasy Adventures",446000
"video18_447000","video18","Epic Fantasy Adventures",447000
"video18_448000","video18","Epic Fantasy Adventures",448000
"video18_449000","video18","Epic Fantasy Adventures",449000
"video18_450000","video18","Epic Fantasy Adventures",450000
"video18_451000","video18","Epic Fantasy Adventures",451000
"video18_452000","video18","Epic Fantasy Adventures",452000
"video18_453000","video18","Epic Fantasy Adventures",453000
"video18_454000","video18","Epic Fantasy Adventures",454000
"video18_455000","video18","Epic Fantasy Adventures",455000
"video18_456000","video18","Epic Fantasy Adventures",456000
"video18_457000","video18","Epic Fantasy Adventures",457000
"video18_458000","video18","Epic Fantasy Adventures",458000
"video18_459000","video18","Epic Fantasy Adventures",459000
"video18_460000","video18","Epic Fantasy Adventures",460000
"video18_461000","video18","Epic Fantasy Adventures",461000
"video18_462000","video18","Epic Fantasy Adventures",462000
"video18_463000","video18","Epic Fantasy Adventures",463000
"video18_464000","video18","Epic Fantasy Adventures",464000
"video18_465000","video18","Epic Fantasy Adventures",465000
"video18_466000","video18","Epic Fantasy Adventures",466000
"video18_467000","video18","Epic Fantasy Adventures",467000
"video18_468000","video18","Epic Fantasy Adventures",468000
"video18_469000","video18","Epic Fantasy Adventures",469000
"video18_470000","video18","Epic Fantasy Adventures",470000
"video18_471000","video18","Epic Fantasy Adventures",471000
"video18_472000","video18","Epic Fantasy Adventures",472000
"video18_473000","video18","Epic Fantasy Adventures",473000
"video18_474000","video18","Epic Fantasy Adventures",474000
"video18_475000","video18","Epic Fantasy Adventures",475000
"video18_476000","video18","Epic Fantasy Adventures",476000
"video18_477000","video18","Epic Fantasy Adventures",477000
"video18_478000","video18","Epic Fantasy Adventures",478000
"video18_479000","video18","Epic Fantasy Adventures",479000
"video18_480000","video18","Epic Fantasy Adventures",480000
"video18_481000","video18","Epic Fantasy Adventures",481000
"video18_482000","video18","Epic Fantasy Adventures",482000
"video18_483000","video18","Epic Fantasy Adventures",483000
"video18_484000","video18","Epic Fantasy Adventures",484000
"video18_485000","video18","Epic Fantasy Adventures",485000
"video18_486000","video18","Epic Fantasy Adventures",486000
"video18_487000","video18","Epic Fantasy Adventures",487000
"video18_488000","video18","Epic Fantasy Adventures",488000
"video18_489000","video18","Epic Fantasy Adventures",489000
"video18_490000","video18","Epic Fantasy Adventures",490000
"video18_491000","video18","Epic Fantasy Adventures",491000
"video18_492000","video18","Epic Fantasy Adventures",492000
"video18_493000","video18","Epic Fantasy Adventures",493000
"video18_494000","video18","Epic Fantasy Adventures",494000
"video18_495000","video18","Epic Fantasy Adventures",495000
"video18_496000","video18","Epic Fantasy Adventures",496000
"video18_497000","video18","Epic Fantasy Adventures",497000
"video18_498000","video18","Epic Fantasy Adventures",498000
"video18_499000","video18","Epic Fantasy Adventures",499000
"video18_500000","video18","Epic Fantasy Adventures",500000
"video18_501000","video18","Epic Fantasy Adventures",501000
"video18_502000","video18","Epic Fantasy Adventures",502000
"video18_503000","video18","Epic Fantasy Adventures",503000
"video18_504000","video18","Epic Fantasy Adventures",504000
"video18_505000","video18","Epic Fantasy Adventures",505000
"video18_506000","video18","Epic Fantasy Adventures",506000
"video18_507000","video18","Epic Fantasy Adventures",507000
"video18_508000","video18","Epic Fantasy Adventures",508000
"video18_509000","video18","Epic Fantasy Adventures",509000
"video18_510000","video18","Epic Fantasy Adventures",510000
"video18_511000","video18","Epic Fantasy Adventures",511000
"video18_512000","video18","Epic Fantasy Adventures",512000
"video18_513000","video18","Epic Fantasy Adventures",513000
"video18_514000","video18","Epic Fantasy Adventures",514000
"video18_515000","video18","Epic Fantasy Adventures",515000
"video18_516000","video18","Epic Fantasy Adventures",516000
"video18_517000","video18","Epic Fantasy Adventures",517000
"video18_518000","video18","Epic Fantasy Adventures",518000
"video18_519000","video18","Epic Fantasy Adventures",519000
"video18_520000","video18","Epic Fantasy Adventures",520000
"video18_521000","video18","Epic Fantasy Adventures",521000
"video18_522000","video18","Epic Fantasy Adventures",522000
"video18_523000","video18","Epic Fantasy Adventures",523000
"video18_524000","video18","Epic Fantasy Adventures",524000
"video18_525000","video18","Epic Fantasy Adventures",525000
"video18_526000","video18","Epic Fantasy Adventures",526000
"video18_527000","video18","Epic Fantasy Adventures",527000
"video19_0","video19","Innovation and Technology Today",0
"video19_1000","video19","Innovation and Technology Today",1000
"video19_2000","video19","Innovation and Technology Today",2000
"video19_3000","video19","Innovation and Technology Today",3000
"video19_4000","video19","Innovation and Technology Today",4000
"video19_5000","video19","Innovation and Technology Today",5000
"video19_6000","video19","Innovation and Technology Today",6000
"video19_7000","video19","Innovation and Technology Today",7000
"video19_8000","video19","Innovation and Technology Today",8000
"video19_9000","video19","Innovation and Technology Today",9000
"video19_10000","video19","Innovation and Technology Today",10000
"video19_11000","video19","Innovation and Technology Today",11000
"video19_12000","video19","Innovation and Technology Today",12000
"video19_13000","video19","Innovation and Technology Today",13000
"video19_14000","video19","Innovation and Technology Today",14000
"video19_15000","video19","Innovation and Technology Today",15000
"video19_16000","video19","Innovation and Technology Today",16000
"video19_17000","video19","Innovation and Technology Today",17000
"video19_18000","video19","Innovation and Technology Today",18000
"video19_19000","video19","Innovation and Technology Today",19000
"video19_20000","video19","Innovation and Technology Today",20000
"video19_21000","video19","Innovation and Technology Today",21000
"video19_22000","video19","Innovation and Technology Today",22000
"video19_23000","video19","Innovation and Technology Today",23000
"video19_24000","video19","Innovation and Technology Today",24000
"video19_25000","video19","Innovation and Technology Today",25000
"video19_26000","video19","Innovation and Technology Today",26000
"video19_27000","video19","Innovation and Technology Today",27000
"video19_28000","video19","Innovation and Technology Today",28000
"video19_29000","video19","Innovation and Technology Today",29000
"video19_30000","video19","Innovation and Technology Today",30000
"video19_31000","video19","Innovation and Technology Today",31000
"video19_32000","video19","Innovation and Technology Today",32000
"video19_33000","video19","Innovation and Technology Today",33000
"video19_34000","video19","Innovation and Technology Today",34000
"video19_35000","video19","Innovation and Technology Today",35000
"video19_36000","video19","Innovation and Technology Today",36000
"video19_37000","video19","Innovation and Technology Today",37000
"video19_38000","video19","Innovation and Technology Today",38000
"video19_39000","video19","Innovation and Technology Today",39000
"video19_40000","video19","Innovation and Technology Today",40000
"video19_41000","video19","Innovation and Technology Today",41000
"video19_42000","video19","Innovation and Technology Today",42000
"video19_43000","video19","Innovation and Technology Today",43000
"video19_44000","video19","Innovation and Technology Today",44000
"video19_45000","video19","Innovation and Technology Today",45000
"video19_46000","video19","Innovation and Technology Today",46000
"video19_47000","video19","Innovation and Technology Today",47000
"video19_48000","video19","Innovation and Technology Today",48000
"video19_49000","video19","Innovation and Technology Today",49000
"video19_50000","video19","Innovation and Technology Today",50000
"video19_51000","video19","Innovation and Technology Today",51000
"video19_52000","video19","Innovation and Technology Today",52000
"video19_53000","video19","Innovation and Technology Today",53000
"video19_54000","video19","Innovation and Technology Today",54000
"video19_55000","video19","Innovation and Technology Today",55000
"video19_56000","video19","Innovation and Technology Today",56000
"video19_57000","video19","Innovation and Technology Today",57000
"video19_58000","video19","Innovation and Technology Today",58000
"video19_59000","video19","Innovation and Technology Today",59000
"video19_60000","video19","Innovation and Technology Today",60000
"video19_61000","video19","Innovation and Technology Today",61000
"video19_62000","video19","Innovation and Technology Today",62000
"video19_63000","video19","Innovation and Technology Today",63000
"video19_64000","video19","Innovation and Technology Today",64000
"video19_65000","video19","Innovation and Technology Today",65000
"video19_66000","video19","Innovation and Technology Today",66000
"video19_67000","video19","Innovation and Technology Today",67000
"video19_68000","video19","Innovation and Technology Today",68000
"video19_69000","video19","Innovation and Technology Today",69000
"video19_70000","video19","Innovation and Technology Today",70000
"video19_71000","video19","Innovation and Technology Today",71000
"video19_72000","video19","Innovation and Technology Today",72000
"video19_73000","video19","Innovation and Technology Today",73000
"video19_74000","video19","Innovation and Technology Today",74000
"video19_75000","video19","Innovation and Technology Today",75000
"video19_76000","video19","Innovation and Technology Today",76000
"video19_77000","video19","Innovation and Technology Today",77000
"video19_78000","video19","Innovation and Technology Today",78000
"video19_79000","video19","Innovation and Technology Today",79000
"video19_80000","video19","Innovation and Technology Today",80000
"video19_81000","video19","Innovation and Technology Today",81000
"video19_82000","video19","Innovation and Technology Today",82000
"video19_83000","video19","Innovation and Technology Today",83000
"video19_84000","video19","Innovation and Technology Today",84000
"video19_85000","video19","Innovation and Technology Today",85000
"video19_86000","video19","Innovation and Technology Today",86000
"video19_87000","video19","Innovation and Technology Today",87000
"video19_88000","video19","Innovation and Technology Today",88000
"video19_89000","video19","Innovation and Technology Today",89000
"video19_90000","video19","Innovation and Technology Today",90000
"video19_91000","video19","Innovation and Technology Today",91000
"video19_92000","video19","Innovation and Technology Today",92000
"video19_93000","video19","Innovation and Technology Today",93000
"video19_94000","video19","Innovation and Technology Today",94000
"video19_95000","video19","Innovation and Technology Today",95000
"video19_96000","video19","Innovation and Technology Today",96000
"video19_97000","video19","Innovation and Technology Today",97000
"video19_98000","video19","Innovation and Technology Today",98000
"video19_99000","video19","Innovation and Technology Today",99000
"video19_100000","video19","Innovation and Technology Today",100000
"video19_101000","video19","Innovation and Technology Today",101000
"video19_102000","video19","Innovation and Technology Today",102000
"video19_103000","video19","Innovation and Technology Today",103000
"video19_104000","video19","Innovation and Technology Today",104000
"video19_105000","video19","Innovation and Technology Today",105000
"video19_106000","video19","Innovation and Technology Today",106000
"video19_107000","video19","Innovation and Technology Today",107000
"video19_108000","video19","Innovation and Technology Today",108000
"video19_109000","video19","Innovation and Technology Today",109000
"video19_110000","video19","Innovation and Technology Today",110000
"video19_111000","video19","Innovation and Technology Today",111000
"video19_112000","video19","Innovation and Technology Today",112000
"video19_113000","video19","Innovation and Technology Today",113000
"video19_114000","video19","Innovation and Technology Today",114000
"video19_115000","video19","Innovation and Technology Today",115000
"video19_116000","video19","Innovation and Technology Today",116000
"video19_117000","video19","Innovation and Technology Today",117000
"video19_118000","video19","Innovation and Technology Today",118000
"video19_119000","video19","Innovation and Technology Today",119000
"video19_120000","video19","Innovation and Technology Today",120000
"video19_121000","video19","Innovation and Technology Today",121000
"video19_122000","video19","Innovation and Technology Today",122000
"video19_123000","video19","Innovation and Technology Today",123000
"video19_124000","video19","Innovation and Technology Today",124000
"video19_125000","video19","Innovation and Technology Today",125000
"video19_126000","video19","Innovation and Technology Today",126000
"video19_127000","video19","Innovation and Technology Today",127000
"video19_128000","video19","Innovation and Technology Today",128000
"video19_129000","video19","Innovation and Technology Today",129000
"video19_130000","video19","Innovation and Technology Today",130000
"video19_131000","video19","Innovation and Technology Today",131000
"video19_132000","video19","Innovation and Technology Today",132000
"video19_133000","video19","Innovation and Technology Today",133000
"video19_134000","video19","Innovation and Technology Today",134000
"video19_135000","video19","Innovation and Technology Today",135000
"video19_136000","video19","Innovation and Technology Today",136000
"video19_137000","video19","Innovation and Technology Today",137000
"video19_138000","video19","Innovation and Technology Today",138000
"video19_139000","video19","Innovation and Technology Today",139000
"video19_140000","video19","Innovation and Technology Today",140000
"video19_141000","video19","Innovation and Technology Today",141000
"video19_142000","video19","Innovation and Technology Today",142000
"video19_143000","video19","Innovation and Technology Today",143000
"video19_144000","video19","Innovation and Technology Today",144000
"video19_145000","video19","Innovation and Technology Today",145000
"video19_146000","video19","Innovation and Technology Today",146000
"video19_147000","video19","Innovation and Technology Today",147000
"video19_148000","video19","Innovation and Technology Today",148000
"video19_149000","video19","Innovation and Technology Today",149000
"video19_150000","video19","Innovation and Technology Today",150000
"video19_151000","video19","Innovation and Technology Today",151000
"video19_152000","video19","Innovation and Technology Today",152000
"video19_153000","video19","Innovation and Technology Today",153000
"video19_154000","video19","Innovation and Technology Today",154000
"video19_155000","video19","Innovation and Technology Today",155000
"video19_156000","video19","Innovation and Technology Today",156000
"video19_157000","video19","Innovation and Technology Today",157000
"video19_158000","video19","Innovation and Technology Today",158000
"video19_159000","video19","Innovation and Technology Today",159000
"video19_160000","video19","Innovation and Technology Today",160000
"video19_161000","video19","Innovation and Technology Today",161000
"video19_162000","video19","Innovation and Technology Today",162000
"video19_163000","video19","Innovation and Technology Today",163000
"video19_164000","video19","Innovation and Technology Today",164000
"video19_165000","video19","Innovation and Technology Today",165000
"video19_166000","video19","Innovation and Technology Today",166000
"video19_167000","video19","Innovation and Technology Today",167000
"video19_168000","video19","Innovation and Technology Today",168000
"video19_169000","video19","Innovation and Technology Today",169000
"video19_170000","video19","Innovation and Technology Today",170000
"video19_171000","video19","Innovation and Technology Today",171000
"video19_172000","video19","Innovation and Technology Today",172000
"video19_173000","video19","Innovation and Technology Today",173000
"video19_174000","video19","Innovation and Technology Today",174000
"video19_175000","video19","Innovation and Technology Today",175000
"video19_176000","video19","Innovation and Technology Today",176000
"video19_177000","video19","Innovation and Technology Today",177000
"video19_178000","video19","Innovation and Technology Today",178000
"video19_179000","video19","Innovation and Technology Today",179000
"video19_180000","video19","Innovation and Technology Today",180000
"video19_181000","video19","Innovation and Technology Today",181000
"video19_182000","video19","Innovation and Technology Today",182000
"video19_183000","video19","Innovation and Technology Today",183000
"video19_184000","video19","Innovation and Technology Today",184000
"video19_185000","video19","Innovation and Technology Today",185000
"video19_186000","video19","Innovation and Technology Today",186000
"video19_187000","video19","Innovation and Technology Today",187000
"video19_188000","video19","Innovation and Technology Today",188000
"video19_189000","video19","Innovation and Technology Today",189000
"video19_190000","video19","Innovation and Technology Today",190000
"video19_191000","video19","Innovation and Technology Today",191000
"video19_192000","video19","Innovation and Technology Today",192000
"video19_193000","video19","Innovation and Technology Today",193000
"video19_194000","video19","Innovation and Technology Today",194000
"video19_195000","video19","Innovation and Technology Today",195000
"video19_196000","video19","Innovation and Technology Today",196000
"video19_197000","video19","Innovation and Technology Today",197000
"video19_198000","video19","Innovation and Technology Today",198000
"video19_199000","video19","Innovation and Technology Today",199000
"video19_200000","video19","Innovation and Technology Today",200000
"video19_201000","video19","Innovation and Technology Today",201000
"video19_202000","video19","Innovation and Technology Today",202000
"video19_203000","video19","Innovation and Technology Today",203000
"video19_204000","video19","Innovation and Technology Today",204000
"video19_205000","video19","Innovation and Technology Today",205000
"video19_206000","video19","Innovation and Technology Today",206000
"video19_207000","video19","Innovation and Technology Today",207000
"video19_208000","video19","Innovation and Technology Today",208000
"video19_209000","video19","Innovation and Technology Today",209000
"video19_210000","video19","Innovation and Technology Today",210000
"video19_211000","video19","Innovation and Technology Today",211000
"video19_212000","video19","Innovation and Technology Today",212000
"video19_213000","video19","Innovation and Technology Today",213000
